product_id,product,market_price,rating,description
25171,Sweet Corn Kernels - Chipotle,55,,"Ready To Eat Sweet Corn kernels, packaged using OXYFRESH Technology along with Chipotle masala sachet."
25402,Lettuce - Green,17.5,,"With tender, delicate and loosely packed green leaves, Lettuce gives a crunchy and fresh feel to burgers and sandwiches.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/570/caesar-salad/"
25596,Mint - Chopped,30,,"Mint leaves are tender herbs with gentle stems and have a distinct pleasant aroma, pleasing taste, cool after-sensation and medicinal qualities. They are best used raw or added at the end of cooking in order to maintain their delicate flavor and texture. We deliver them finely chopped for your ease and convenience because we value your every minute.  Do not forget to check our delicious recipe:-
https://www.bigbasket.com/cookbook/recipes/2242/the-detox-tea/"
25655,Radish - Organically Grown,27.5,,"Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it."
25656,Beetroot - Organically Grown,25,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
25758,Beetroot - Julienne,32.5,,These edible ruby red roots are smooth and bulbous. Beetroots have the highest sugar content than any other vegetable. We deliver them fresh and uniformly sliced into thin long strips called the Julienne cut. Enjoy an effortless cooking that is less messy and much quicker because we value your time!
25812,Muskmelon - Organically Grown,33.75,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
25848,Bitter Gourd - Sliced,37.5,,"The most bitter among all fruits, bitter gourds come with rough, bumpy and green skin. The off white translucent flesh tastes crispy with the combination of the bitter seeds that are present inside.  We deliver them fresh and sliced, making your preparations less messy and much easy."
25857,Pak Choi,31.25,,Pak Choi is a chinese celery cabbage with crisp leaves and stalk. Its flavour is somewhat a mix of mild cabbage and spinach.
25924,Lettuce - Red,20,,"With fragile reddish or purplish leaves, Red lettuce has a mild flavour and is less crunchy compared to the green lettuce."
25934,Banganapalli Mango,61.25,,"Banganpalli are sourced from Andhra Pradesh and known for their unique sweet and rich taste.
They are moderately juicy and aromatic with a maize-yellow colour.

Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/  Calcium Carbide is not used in the ripening process of the mangoes."
25961,Bottle Gourd,18.75,,"With the common household name 'Lauki', Bottle gourds come in different shapes and sizes.
Considered as one of the healthiest vegetables around, the flesh of bottle gourds are full of water and taste slightly bitter. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/210/bharwa-lauki/"
26162,Groundnut - Fresh,62.5,,Fresh groundnut contains a fibrous brown shell with 2-3 small pods inside which offers a nutty and starchy flavour.
26246,Pomegranate - Organically Grown,161.25,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
26329,Passion Fruit,90.31,,"A fruit that gives the taste buds an explosion of sweetness to tartness, passion fruit is generally round shaped with yellow-orange skin. The flesh of a passion fruit is soft and juicy. Its jelly like texture with the crunchiness of numerous tart seeds within the flesh is a taste loved by many.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/696/masala-soda/"
26483,Carrots - Diced,40,,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly diced, making your preparations much easier and quicker because we value your time!"
26513,Cabbage - Organically Grown,25,,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
26625,Cauliflower,41.25,,"Cauliflower is made up of tightly bound clusters of soft, crumbly, sweet cauliflower florets that form a dense head.
Resembling a classic tree, the florets are attached to a central edible white trunk which is firm and tender.
Do not forget to check our delicious fruit recipe. https://www.bigbasket.com/cookbook/recipes/2144/cauliflower-cheese-pancakes/"
26652,Coccinia - Organically Grown,16.25,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
26727,Mango Tothapuri - Organically Grown,37.5,,"These varieties of Mangoes are grown organically, Naturally ripened through hay.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
26768,Papaya - Medium,68.75,,"Semi ripe papayas have blend of sweet buttery consistency and sour taste. They are half green and half yellow.
Ripe papaya have orange flesh and black coloured seeds at the centre.Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/557/raw-papaya-and-coconut-curry/"
26803,Arai Keerai,25,,"""Arai Keerai"" describes the amaranth leaves in its middles stages of growth. Arai keerai can be used to made vadai which is also a delicious evening snack that helps to boost growth and immunity. Arai keerai helps in hair growth and keeps hair problems like dandruff at bay."
26898,Sugarcane,12.5,,"The white flesh of sugarcanes with sharp fibres are chewy, juicy and sweet to taste.
Sugarcane juice is very refreshing in hot summers and is a coolant during those scorching summer heat."
26913,"Mango - Aphonso, Organic",193.75,,"Karnataka Aphonso Mangoes are certified organic, which are also known as Badami mangoes and have a pale yellow skin with a yellowish orange flesh. They are sourced directly from the farmers of karnataka and are generally plucked when they are unripe and it takes them around 4-5 days for complete ripening.
The mangoes are best to store for upto 3-4 days. Do not refrigerate, as refrigeration prevents them from ripening."
26977,Curry Leaves,15,,"With dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//"
27024,Fresh Turmeric - Organically Grown,17.5,,"The best thing about Fresho fresh turmeric is that is pleasantly mild and does not have any sharp taste. The fresh turmeric has a lighter shade of colour than common turmeric. This looks quite similar to ginger, but the taste is earthy and peppery. The fresh turmeric root can be used to lend a yellowish-orange colour to soups or smoothies."
27035,Tapioca - Organically Grown,22.5,,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
27210,"Watermelon - Striped, Large",86.25,,"With an attractive external surface of pale green stripes on dark green skin, Fresho striped watermelons are sweet, juicy and the best way to beat the summer heat. These are freshly picked for you directly from our farmers. The flesh of this fruit is pinkish red with black seeds. Even its thick rind is edible after cooking. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/"
27242,Pineapple - Slices,33.75,,"Fresho brings pineapple slices which will reduce your time and effort in cutting and slicing the pineapple.
It can be consumed during travels or during your breaks. These are alternatives for your snacks.
Add them to your meal to make it interesting or spice it up with a pinch of salt and masala. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/865/american-pineapple-upside-down-cake-egg-free/"
